RECID|RAKNONRAK|KodeToko|TIPERAK|NORAK|KET_RAK|NAMA_RAK|NOSHELF|KET_SHELF|KIRIKANAN|DEPANBLK|ATASBAWAH|DIVISI|PRDCD|PLUMD|KODESHELF|TKIRIKANAN|TATASBAWAH|TDEPANBLK|QTY|QTY_LENGTH|PKM|MINDISP|NPLUS|TGL_MULAI|TGL_AKHIR|KET|ADDID|ADDTIME|UPDID|UPDTIME|TGL_NP1|TGL_NP2
|R|XXX|A|25149|ITEM PROMOSI MARKETING|RPROM325149|1||257|1|1||20128640|20128640||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25149|ITEM PROMOSI MARKETING|RPROM325149|1||258|1|1||20128641|20128641||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25149|ITEM PROMOSI MARKETING|RPROM325149|1||259|1|1||20128642|20128642||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25149|ITEM PROMOSI MARKETING|RPROM325149|1||260|1|1||20128643|20128643||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:10||||
|R|XXX|A|25149|ITEM PROMOSI MARKETING|RPROM325149|1||261|1|1||20128644|20128644||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:10||||
|R|XXX|A|25149|ITEM PROMOSI MARKETING|RPROM325149|1||262|1|1||20128645|20128645||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:10||||
|R|XXX|A|25149|ITEM PROMOSI MARKETING|RPROM325149|1||263|1|1||20128646|20128646||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:10||||
|R|XXX|A|25149|ITEM PROMOSI MARKETING|RPROM325149|1||264|1|1||20128647|20128647||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:10||||
|R|XXX|A|25149|ITEM PROMOSI MARKETING|RPROM325149|1||265|1|1||20128648|20128648||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:10||||
|R|XXX|A|25149|ITEM PROMOSI MARKETING|RPROM325149|1||266|1|1||20128649|20128649||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:10||||
|R|XXX|A|25149|ITEM PROMOSI MARKETING|RPROM325149|1||267|1|1||20128650|20128650||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:10||||
|R|XXX|A|25149|ITEM PROMOSI MARKETING|RPROM325149|1||268|1|1||20128651|20128651||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:10||||
|R|XXX|A|25150|ITEM PROMOSI MARKETING|RPROM425150|1||748|1|1||20128652|20128652||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:10||||
|R|XXX|A|25150|ITEM PROMOSI MARKETING|RPROM425150|1||749|1|1||20128653|20128653||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:10||||
|R|XXX|A|25150|ITEM PROMOSI MARKETING|RPROM425150|1||750|1|1||20128654|20128654||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25150|ITEM PROMOSI MARKETING|RPROM425150|1||751|1|1||20128655|20128655||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25150|ITEM PROMOSI MARKETING|RPROM425150|1||752|1|1||20128656|20128656||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25150|ITEM PROMOSI MARKETING|RPROM425150|1||753|1|1||20128657|20128657||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:10||||
|R|XXX|A|25150|ITEM PROMOSI MARKETING|RPROM425150|1||754|1|1||20128658|20128658||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:10||||
|R|XXX|A|25150|ITEM PROMOSI MARKETING|RPROM425150|1||755|1|1||20128659|20128659||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:10||||
|R|XXX|A|25150|ITEM PROMOSI MARKETING|RPROM425150|1||756|1|1||20128660|20128660||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25150|ITEM PROMOSI MARKETING|RPROM425150|1||757|1|1||20128661|20128661||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:10||||
|R|XXX|A|25150|ITEM PROMOSI MARKETING|RPROM425150|1||758|1|1||20128662|20128662||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:10||||
|R|XXX|A|25150|ITEM PROMOSI MARKETING|RPROM425150|1||759|1|1||20128663|20128663||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:10||||
|R|XXX|A|25150|ITEM PROMOSI MARKETING|RPROM425150|1||760|1|1||20128664|20128664||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25150|ITEM PROMOSI MARKETING|RPROM425150|1||761|1|1||20128665|20128665||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25150|ITEM PROMOSI MARKETING|RPROM425150|1||762|1|1||20128666|20128666||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25150|ITEM PROMOSI MARKETING|RPROM425150|1||763|1|1||20128667|20128667||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25150|ITEM PROMOSI MARKETING|RPROM425150|1||764|1|1||20128668|20128668||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25150|ITEM PROMOSI MARKETING|RPROM425150|1||765|1|1||20128669|20128669||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25151|ITEM PROMOSI MARKETING|RPROM525151|1||329|1|1||20128670|20128670||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:10||||
|R|XXX|A|25151|ITEM PROMOSI MARKETING|RPROM525151|1||330|1|1||20128671|20128671||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:10||||
|R|XXX|A|25151|ITEM PROMOSI MARKETING|RPROM525151|1||462|1|1||20128673|20128673||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:10||||
|R|XXX|A|25149|ITEM PROMOSI MARKETING|RPROM325149|1||269|1|1||20128674|20128674||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25152|ITEM PROMOSI MARKETING|RPROM625152|1||147|1|1||20128675|20128675||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25147|ITEM PROMOSI MARKETING|RPROM125147|1||390|1|1||20128677|20128677||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|2681|SNACK & BISCUIT  10 RAK DOUBLE EXTENDER|SNB10DX02681|37||5|1|1||20128683|20128683||1|1|4|0|0.00|0|4|0||||||31/10/2025 06:47:10||||
|R|XXX|A|3884|STATIONARY 1 RAK DOUBLE 150 CM|STA01DX03884|4|ACRILYC|6|1|1||20128687|20128687||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:11||||
|R|XXX|A|27634|HOUSE HOLD NON ELECTRIC MECHANICAL TOOLS & ELECTRICAL 2 RAK DOUBLE  ( INCL ACRYLIC PET FOOD )|HNM2DX27634|8||3|1|1||20128689|20128689||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|27634|HOUSE HOLD NON ELECTRIC MECHANICAL TOOLS & ELECTRICAL 2 RAK DOUBLE  ( INCL ACRYLIC PET FOOD )|HNM2DX27634|11|ACRYLIC PET FOOD|7|1|1||20128691|20128691||1|2|2|0|0.00|0|2|0||||||31/10/2025 06:47:11||||
|R|XXX|A|27634|HOUSE HOLD NON ELECTRIC MECHANICAL TOOLS & ELECTRICAL 2 RAK DOUBLE  ( INCL ACRYLIC PET FOOD )|HNM2DX27634|11|ACRYLIC PET FOOD|11|1|4||20128695|20128695||1|2|3|0|0.00|0|3|0||||||31/10/2025 06:47:11||||
|R|XXX|A|27634|HOUSE HOLD NON ELECTRIC MECHANICAL TOOLS & ELECTRICAL 2 RAK DOUBLE  ( INCL ACRYLIC PET FOOD )|HNM2DX27634|11|ACRYLIC PET FOOD|6|1|4||20128696|20128696||1|1|3|0|0.00|0|3|0||||||31/10/2025 06:47:11||||
|R|XXX|A|27634|HOUSE HOLD NON ELECTRIC MECHANICAL TOOLS & ELECTRICAL 2 RAK DOUBLE  ( INCL ACRYLIC PET FOOD )|HNM2DX27634|10||1|1|1||20128697|20128697||1|2|3|0|0.00|0|3|0||||||31/10/2025 06:47:11||||
|R|XXX|A|86367|DETERGENT DISINFECTANT 6 RAK DOUBLE ALL SOCIO NASIONAL|1DND06D0_SD1_AL_NAS86367|17||7|1|1||20128706|20128706||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:10||||
|R|XXX|A|86367|DETERGENT DISINFECTANT 6 RAK DOUBLE ALL SOCIO NASIONAL|1DND06D0_SD1_AL_NAS86367|2||4|1|1||20128710|20128710||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:10||||
|R|XXX|A|86367|DETERGENT DISINFECTANT 6 RAK DOUBLE ALL SOCIO NASIONAL|1DND06D0_SD1_AL_NAS86367|34||8|1|1||20128711|20128711||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:10||||
|R|XXX|A|86367|DETERGENT DISINFECTANT 6 RAK DOUBLE ALL SOCIO NASIONAL|1DND06D0_SD1_AL_NAS86367|34||11|1|1||20128713|20128713||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:10||||
|R|XXX|A|86367|DETERGENT DISINFECTANT 6 RAK DOUBLE ALL SOCIO NASIONAL|1DND06D0_SD1_AL_NAS86367|16||1|1|1||20128719|20128719||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:10||||
|R|XXX|A|86367|DETERGENT DISINFECTANT 6 RAK DOUBLE ALL SOCIO NASIONAL|1DND06D0_SD1_AL_NAS86367|6||7|1|1||20128720|20128720||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:10||||
|R|XXX|A|86599|PERLENGKAPAN OPERASIONAL TOKO ( TIDAK UNTUK DI DISPLAY )|RRAK86599|1||10|1|1||20128732|20128732||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:10||||
|R|XXX|A|86599|PERLENGKAPAN OPERASIONAL TOKO ( TIDAK UNTUK DI DISPLAY )|RRAK86599|1||11|1|1||20128733|20128733||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:10||||
|R|XXX|A|30009|COOLER BEVERAGES 7 PINTU NASIONAL|1CLB07N0_SD1_AL_NAS30009|38||7|1|1||20128754|20128754||1|1|8|0|0.00|0|8|0||||||31/10/2025 06:47:10||||
|R|XXX|A|30009|COOLER BEVERAGES 7 PINTU NASIONAL|1CLB07N0_SD1_AL_NAS30009|33||1|1|1||20128794|20128794||1|1|8|0|0.00|0|8|0||||||31/10/2025 06:47:11||||
|R|XXX|A|34074|BABY KIDS CARE 2 RAK DOUBLE 150 CM|BKC2DX34074|10||10|1|1||20128809|20128809||1|1|3|0|0.00|0|3|0||||||31/10/2025 06:47:11||||
|R|XXX|A|54526|CONFECTIONARY 2 RAK DOUBLE ALL SOCIO NAS|1CON02D0_SD1_AL_NAS54526|5||2|1|1||20128815|20128815||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:10||||
|R|XXX|A|30009|COOLER BEVERAGES 7 PINTU NASIONAL|1CLB07N0_SD1_AL_NAS30009|3||2|1|1||20128821|20128821||1|1|7|0|0.00|0|7|0||||||31/10/2025 06:47:11||||
|R|XXX|A|61207|MODUL BERAS & GULA 1 RAK DOUBLE  JK1 JK2 TG1 TG2 BKS PRG BG1 BG2 LBK PWK|1MBG01D0_SD1_AL_JKT61207|3||13|1|1||20128850|20128850||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:11||||
|R|XXX|A|34074|BABY KIDS CARE 2 RAK DOUBLE 150 CM|BKC2DX34074|11|HANGER|9|1|1||20128874|20128874||1|1|3|0|0.00|0|3|0||||||31/10/2025 06:47:11||||
|R|XXX|A|9915|PERSONAL CARE 8 RAK DOUBLE EXTENDER|PCE08DX09915|11||6|1|1||20128894|20128894||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25147|ITEM PROMOSI MARKETING|RPROM125147|1||391|1|1||20128908|20128908||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25149|ITEM PROMOSI MARKETING|RPROM325149|1||270|1|1||20128909|20128909||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25149|ITEM PROMOSI MARKETING|RPROM325149|1||271|1|1||20128910|20128910||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25150|ITEM PROMOSI MARKETING|RPROM425150|1||766|1|1||20128911|20128911||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25151|ITEM PROMOSI MARKETING|RPROM525151|1||854|1|1||20128915|20128915||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|30009|COOLER BEVERAGES 7 PINTU NASIONAL|1CLB07N0_SD1_AL_NAS30009|29||3|1|1||20128918|20128918||1|1|7|0|0.00|0|7|0||||||31/10/2025 06:47:10||||
|R|XXX|A|86367|DETERGENT DISINFECTANT 6 RAK DOUBLE ALL SOCIO NASIONAL|1DND06D0_SD1_AL_NAS86367|23||5|1|1||20128919|20128919||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:11||||
|R|XXX|A|9915|PERSONAL CARE 8 RAK DOUBLE EXTENDER|PCE08DX09915|57|HAIR GEL|3|1|1||20128951|20128951||1|2|1|0|0.00|0|2|0||||||31/10/2025 06:47:11||||
|R|XXX|A|9915|PERSONAL CARE 8 RAK DOUBLE EXTENDER|PCE08DX09915|48||6|1|1||20128957|20128957||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:11||||
|R|XXX|A|9915|PERSONAL CARE 8 RAK DOUBLE EXTENDER|PCE08DX09915|44||16|1|1||20128963|20128963||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:10||||
|R|XXX|A|8551|PAPER PRODUCT 3 RAK DOUBLE EXTENDER|PPT03DX08551|20||4|1|1||20128974|20128974||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:10||||
|R|XXX|A|59415|COOLER PERISHABLE 3 PINTU JK1 TG1 TG2 BKS PRG BG1 BG2 JK2 LBK PWK|1CLP03N0_SD1_AL_JK159415|19||4|2|1||20128986|20128986||4|1|9|0|0.00|0|36|0||||||31/10/2025 06:47:11||||
|R|XXX|A|3884|STATIONARY 1 RAK DOUBLE 150 CM|STA01DX03884|5||12|1|1||20129005|20129005||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:11||||
|R|XXX|A|79006|FREEZER INDOFOOD ESKRIM 200L|RIM0279006|1||4|1|1||20129010|20129010||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|9915|PERSONAL CARE 8 RAK DOUBLE EXTENDER|PCE08DX09915|34||4|1|1||20129014|20129014||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:10||||
|R|XXX|A|2681|SNACK & BISCUIT  10 RAK DOUBLE EXTENDER|SNB10DX02681|29||6|1|1||20129035|20129035||1|1|6|0|0.00|0|6|0||||||31/10/2025 06:47:11||||
|R|XXX|A|30435|BAKERY 2 RAK DOUBLE NASIONAL LAIN|1BAK02D0_SD1_AL_NAS30435|9||5|1|1||20129036|20129036||1|10|2|0|0.00|0|20|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25151|ITEM PROMOSI MARKETING|RPROM525151|1||855|1|1||20129045|20129045||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25151|ITEM PROMOSI MARKETING|RPROM525151|1||856|1|1||20129046|20129046||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25151|ITEM PROMOSI MARKETING|RPROM525151|1||857|1|1||20129047|20129047||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25151|ITEM PROMOSI MARKETING|RPROM525151|1||858|1|1||20129048|20129048||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25151|ITEM PROMOSI MARKETING|RPROM525151|1||859|1|1||20129049|20129049||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25151|ITEM PROMOSI MARKETING|RPROM525151|1||860|1|1||20129050|20129050||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25151|ITEM PROMOSI MARKETING|RPROM525151|1||861|1|1||20129051|20129051||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25151|ITEM PROMOSI MARKETING|RPROM525151|1||148|1|1||20129052|20129052||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25150|ITEM PROMOSI MARKETING|RPROM425150|1||767|1|1||20129059|20129059||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25150|ITEM PROMOSI MARKETING|RPROM425150|1||768|1|1||20129060|20129060||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25150|ITEM PROMOSI MARKETING|RPROM425150|1||769|1|1||20129061|20129061||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25150|ITEM PROMOSI MARKETING|RPROM425150|1||770|1|1||20129062|20129062||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25150|ITEM PROMOSI MARKETING|RPROM425150|1||771|1|1||20129063|20129063||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25150|ITEM PROMOSI MARKETING|RPROM425150|1||772|1|1||20129064|20129064||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25150|ITEM PROMOSI MARKETING|RPROM425150|1||773|1|1||20129065|20129065||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25150|ITEM PROMOSI MARKETING|RPROM425150|1||774|1|1||20129066|20129066||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25150|ITEM PROMOSI MARKETING|RPROM425150|1||775|1|1||20129067|20129067||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25150|ITEM PROMOSI MARKETING|RPROM425150|1||776|1|1||20129068|20129068||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25150|ITEM PROMOSI MARKETING|RPROM425150|1||777|1|1||20129069|20129069||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25150|ITEM PROMOSI MARKETING|RPROM425150|1||778|1|1||20129070|20129070||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25150|ITEM PROMOSI MARKETING|RPROM425150|1||779|1|1||20129071|20129071||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25150|ITEM PROMOSI MARKETING|RPROM425150|1||780|1|1||20129072|20129072||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25150|ITEM PROMOSI MARKETING|RPROM425150|1||781|1|1||20129073|20129073||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25151|ITEM PROMOSI MARKETING|RPROM525151|1||331|1|1||20129075|20129075||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25151|ITEM PROMOSI MARKETING|RPROM525151|1||332|1|1||20129077|20129077||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25151|ITEM PROMOSI MARKETING|RPROM525151|1||333|1|1||20129078|20129078||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25151|ITEM PROMOSI MARKETING|RPROM525151|1||390|1|1||20129079|20129079||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|35051|BREAKFAST 2 RAK DOUBLE EXTENDER|BRE2DXX35051|5||2|1|1||20129093|20129093||1|1|3|0|0.00|0|3|0||||||31/10/2025 06:47:11||||
|R|XXX|A|2681|SNACK & BISCUIT  10 RAK DOUBLE EXTENDER|SNB10DX02681|59||11|1|1||20129094|20129094||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:11||||
|R|XXX|A|30009|COOLER BEVERAGES 7 PINTU NASIONAL|1CLB07N0_SD1_AL_NAS30009|40||8|1|1||20129102|20129102||1|1|8|0|0.00|0|8|0||||||31/10/2025 06:47:11||||
|R|XXX|A|30009|COOLER BEVERAGES 7 PINTU NASIONAL|1CLB07N0_SD1_AL_NAS30009|11||7|1|1||20129108|20129108||1|1|8|0|0.00|0|8|0||||||31/10/2025 06:47:11||||
|R|XXX|A|30009|COOLER BEVERAGES 7 PINTU NASIONAL|1CLB07N0_SD1_AL_NAS30009|37||7|1|1||20129109|20129109||1|1|8|0|0.00|0|8|0||||||31/10/2025 06:47:11||||
|R|XXX|A|30009|COOLER BEVERAGES 7 PINTU NASIONAL|1CLB07N0_SD1_AL_NAS30009|28||5|1|1||20129111|20129111||1|1|6|0|0.00|0|6|0||||||31/10/2025 06:47:11||||
|R|XXX|A|59415|COOLER PERISHABLE 3 PINTU JK1 TG1 TG2 BKS PRG BG1 BG2 JK2 LBK PWK|1CLP03N0_SD1_AL_JK159415|16||3|2|1||20129115|20129115||2|1|12|0|0.00|0|24|0||||||31/10/2025 06:47:11||||
|R|XXX|A|30009|COOLER BEVERAGES 7 PINTU NASIONAL|1CLB07N0_SD1_AL_NAS30009|40||9|1|1||20129123|20129123||1|1|8|0|0.00|0|8|0||||||31/10/2025 06:47:11||||
|R|XXX|A|9915|PERSONAL CARE 8 RAK DOUBLE EXTENDER|PCE08DX09915|48||1|1|1||20129129|20129129||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:11||||
|R|XXX|A|9915|PERSONAL CARE 8 RAK DOUBLE EXTENDER|PCE08DX09915|48||2|1|1||20129130|20129130||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:10||||
|R|XXX|A|86367|DETERGENT DISINFECTANT 6 RAK DOUBLE ALL SOCIO NASIONAL|1DND06D0_SD1_AL_NAS86367|23||4|1|1||20129160|20129160||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25151|ITEM PROMOSI MARKETING|RPROM525151|1||149|1|1||20129176|20129176||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25151|ITEM PROMOSI MARKETING|RPROM525151|1||150|1|1||20129177|20129177||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25151|ITEM PROMOSI MARKETING|RPROM525151|1||151|1|1||20129178|20129178||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25151|ITEM PROMOSI MARKETING|RPROM525151|1||152|1|1||20129181|20129181||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25151|ITEM PROMOSI MARKETING|RPROM525151|1||153|1|1||20129182|20129182||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25151|ITEM PROMOSI MARKETING|RPROM525151|1||334|1|1||20129183|20129183||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25149|ITEM PROMOSI MARKETING|RPROM325149|1||272|1|1||20129184|20129184||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25149|ITEM PROMOSI MARKETING|RPROM325149|1||273|1|1||20129185|20129185||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25150|ITEM PROMOSI MARKETING|RPROM425150|1||782|1|1||20129186|20129186||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25150|ITEM PROMOSI MARKETING|RPROM425150|1||783|1|1||20129187|20129187||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25150|ITEM PROMOSI MARKETING|RPROM425150|1||784|1|1||20129189|20129189||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25151|ITEM PROMOSI MARKETING|RPROM525151|1||335|1|1||20129190|20129190||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|25151|ITEM PROMOSI MARKETING|RPROM525151|1||336|1|1||20129191|20129191||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|34074|BABY KIDS CARE 2 RAK DOUBLE 150 CM|BKC2DX34074|13||6|1|1||20129194|20129194||1|1|3|0|0.00|0|3|0||||||31/10/2025 06:47:11||||
|R|XXX|A|91639|BASIC FOOD 5 RAK DOUBLE JK1 JK2 TG1 TG2 BKS PRG BG1 BG2 LBK PWK|1BFD05D0_SD1_AL_JK191639|13||9|1|1||20129197|20129197||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:11||||
|R|XXX|A|2681|SNACK & BISCUIT  10 RAK DOUBLE EXTENDER|SNB10DX02681|28||2|1|1||20129201|20129201||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:10||||
|R|XXX|A|25147|ITEM PROMOSI MARKETING|RPROM125147|1||392|1|1||20129210|20129210||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|2279|INSTANT FOOD 4 RAK DOUBLE EXTENDER|IFD04DX02279|17||4|1|1||20129224|20129224||1|4|1|0|0.00|0|4|0||||||31/10/2025 06:47:10||||
|R|XXX|A|2251|TOYS 1 RAK DOUBLE 150 CM|TOY01DX02251|4||5|3|1||20129243|20129243||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:11||||
|R|XXX|A|82419|MODUL VIRTUAL|MDLVIR82419|1|DISPLAY DI MEJA KASIR|1025|1|1||20129248|20129248||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|82419|MODUL VIRTUAL|MDLVIR82419|1|DISPLAY DI MEJA KASIR|1026|1|1||20129249|20129249||1|1|1|0|0.00|0|1|0||||||31/10/2025 06:47:11||||
|R|XXX|A|49407|RAK BATTERY 1RAK  NON REGULAR ALL SOCIO NAS|1BAT01N0_SD1_AL_NAS49407|5||1|1|2||20129264|20129264||1|1|1|0|0.00|0|2|0||||||31/10/2025 06:47:11||||
|R|XXX|A|49407|RAK BATTERY 1RAK  NON REGULAR ALL SOCIO NAS|1BAT01N0_SD1_AL_NAS49407|5||1|1|2||20129265|20129265||1|2|1|0|0.00|0|2|0||||||31/10/2025 06:47:11||||
|R|XXX|A|35051|BREAKFAST 2 RAK DOUBLE EXTENDER|BRE2DXX35051|14||3|1|1||20129283|20129283||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:11||||
|R|XXX|A|2337|MILK & BABY FOOD  6 RAK SINGLE|MBF06U02337|16||6|1|1||20129287|20129287||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:11||||
|R|XXX|A|2337|MILK & BABY FOOD  6 RAK SINGLE|MBF06U02337|16||7|1|1||20129288|20129288||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:11||||
|R|XXX|A|9915|PERSONAL CARE 8 RAK DOUBLE EXTENDER|PCE08DX09915|49||11|1|1||20129289|20129289||1|1|2|0|0.00|0|2|0||||||31/10/2025 06:47:11||||
